clean_review,y,clean_review1,phone,camera,battery,delivery,processor
awesome phone nice camera nice ram management one thing hate battery 3000 mah otherwise cool phone brand compare price segment,0,"['awesome', 'phone', 'nice', 'camera', 'nice', 'ram', 'management', 'one', 'thing', 'hate', 'battery', '3000', 'mah', 'otherwise', 'cool', 'phone', 'brand', 'compare', 'price', 'segment']",0.9919872,0.9828429,0.9892548,0.98112977,0.98573804
remote option ok ok performance,0,"['remote', 'option', 'ok', 'ok', 'performance']",0.9915209,0.98370045,0.99123865,0.98254097,0.9880084
poor battery buy 6 series,0,"['poor', 'battery', 'buy', '6', 'series']",0.9767063,0.97041446,0.97931534,0.98840386,0.9762376
I like phone camera phone performance law battery backup work strand I agree technician,0,"['i', 'like', 'phone', 'camera', 'phone', 'performance', 'law', 'battery', 'backup', 'work', 'strand', 'i', 'agree', 'technician']",0.9863359,0.9799355,0.9871516,0.9899818,0.98367053
bad product like toy hand thick bulky phone design good garbage performance also bad hang always,0,"['bad', 'product', 'like', 'toy', 'hand', 'thick', 'bulky', 'phone', 'design', 'good', 'garbage', 'performance', 'also', 'bad', 'hang', 'always']",0.98838043,0.9837585,0.9903965,0.9821024,0.9870411
due problem battery heating handset bend backwards see photo,0,"['due', 'problem', 'battery', 'heating', 'handset', 'bend', 'backwards', 'see', 'photo']",0.99337125,0.9877272,0.99482846,0.9782071,0.99158365
good,0,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
charging happen good use handset,0,"['charging', 'happen', 'good', 'use', 'handset']",0.98926175,0.98200333,0.9886288,0.9762065,0.9853232
camera average,0,"['camera', 'average']",0.98296857,0.99174863,0.99031854,0.95162797,0.9913588
buy black color look good phone rear camera also good front average low light camera average battery average overall budget low phone good otherwise spend money buy superior model,0,"['buy', 'black', 'color', 'look', 'good', 'phone', 'rear', 'camera', 'also', 'good', 'front', 'average', 'low', 'light', 'camera', 'average', 'battery', 'average', 'overall', 'budget', 'low', 'phone', 'good', 'otherwise', 'spend', 'money', 'buy', 'superior', 'model']",0.98851454,0.98892725,0.9940218,0.97700167,0.99202526
bed product,0,"['bed', 'product']",0.9732344,0.9860141,0.98625135,0.969452,0.9890569
mi remote app supportedwireless cast option work direct youtube cast work slow charge approximately 15 hour charge 50,0,"['mi', 'remote', 'app', 'supportedwireless', 'cast', 'option', 'work', 'direct', 'youtube', 'cast', 'work', 'slow', 'charge', 'approximately', '15', 'hour', 'charge', '50']",0.9828126,0.98151433,0.9859705,0.9889227,0.98456955
camera average back front,0,"['camera', 'average', 'back', 'front']",0.98987234,0.9943422,0.9949237,0.95500606,0.9949214
battery capacity poor,0,"['battery', 'capacity', 'poor']",0.9811465,0.98450315,0.987053,0.9880402,0.9865453
good camera quantity battery weak,0,"['good', 'camera', 'quantity', 'battery', 'weak']",0.9816996,0.9816438,0.9878229,0.9869508,0.984267
good,0,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
bad quality displayafter use 8 month display white stripe make display ugly also automatically create small white stripe box display half display gonei recommand redmi phone anyone instead go realmevivosamsung,0,"['bad', 'quality', 'displayafter', 'use', '8', 'month', 'display', 'white', 'stripe', 'make', 'display', 'ugly', 'also', 'automatically', 'create', 'small', 'white', 'stripe', 'box', 'display', 'half', 'display', 'gonei', 'recommand', 'redmi', 'phone', 'anyone', 'instead', 'go', 'realmevivosamsung']",0.9667083,0.95673794,0.96760875,0.9985916,0.9620071
time flipkart cheat I send I used phone look day I purchase I ignore use long time I write reviewthe phone lot problem1 charge sometime charging lead go connect charger2 screen flash sometimes3 camera bad dull photo4 battery drain quickly5 phone connect charge flash datum get open app go open close automatically look l,0,"['time', 'flipkart', 'cheat', 'i', 'send', 'i', 'used', 'phone', 'look', 'day', 'i', 'purchase', 'i', 'ignore', 'use', 'long', 'time', 'i', 'write', 'reviewthe', 'phone', 'lot', 'problem1', 'charge', 'sometime', 'charging', 'lead', 'go', 'connect', 'charger2', 'screen', 'flash', 'sometimes3', 'camera', 'bad', 'dull', 'photo4', 'battery', 'drain', 'quickly5', 'phone', 'connect', 'charge', 'flash', 'datum', 'get', 'open', 'app', 'go', 'open', 'close', 'automatically', 'look', 'l']",0.9840307,0.97763556,0.98421025,0.9904831,0.9810191
good,0,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
mobile battery early damage,0,"['mobile', 'battery', 'early', 'damage']",0.9808071,0.9776945,0.9863355,0.98747003,0.98111296
bad phone I get I pay full amount get faulty product flipkart listen complain,0,"['bad', 'phone', 'i', 'get', 'i', 'pay', 'full', 'amount', 'get', 'faulty', 'product', 'flipkart', 'listen', 'complain']",0.9682182,0.9618303,0.97177815,0.996613,0.96691424
defect display I want exechange 10 day I,0,"['defect', 'display', 'i', 'want', 'exechange', '10', 'day', 'i']",0.97511214,0.9630675,0.9695319,0.9917279,0.9652592
bad performance bad,0,"['bad', 'performance', 'bad']",0.9944717,0.9942057,0.9974816,0.9597672,0.99670196
low quality camera battery back poor look good,0,"['low', 'quality', 'camera', 'battery', 'back', 'poor', 'look', 'good']",0.983095,0.98872226,0.9918339,0.98212326,0.99107397
bad experience redmi phone,0,"['bad', 'experience', 'redmi', 'phone']",0.9834569,0.97204614,0.9812095,0.99349093,0.9768141
exchange policy good,0,"['exchange', 'policy', 'good']",0.98225415,0.98065567,0.9820019,0.9734591,0.98137045
10 day good opinion side flipkart bad impression side customer care bad response product defect red mi 6 mobile review important customer I approach consumer court problem,0,"['10', 'day', 'good', 'opinion', 'side', 'flipkart', 'bad', 'impression', 'side', 'customer', 'care', 'bad', 'response', 'product', 'defect', 'red', 'mi', '6', 'mobile', 'review', 'important', 'customer', 'i', 'approach', 'consumer', 'court', 'problem']",0.9725909,0.9662157,0.9745457,0.9963123,0.9709376
good mobile budjet,0,"['good', 'mobile', 'budjet']",0.9585894,0.95578873,0.9655131,0.9950446,0.96059406
proceesing slow heavy work use,0,"['proceesing', 'slow', 'heavy', 'work', 'use']",0.9860767,0.9863512,0.9905278,0.98457366,0.9893933
phone good battery backup loss many,0,"['phone', 'good', 'battery', 'backup', 'loss', 'many']",0.99362636,0.9908694,0.9960017,0.9681126,0.99404496
fast deliverythank much flipkart online shopping,0,"['fast', 'deliverythank', 'much', 'flipkart', 'online', 'shopping']",0.97683656,0.96411145,0.9752187,0.9964646,0.9695902
good product range 7k,0,"['good', 'product', 'range', '7k']",0.9857193,0.9841331,0.98798776,0.96246076,0.9868689
good machine value money camera need improve little,0,"['good', 'machine', 'value', 'money', 'camera', 'need', 'improve', 'little']",0.97981495,0.9721478,0.9803665,0.9941688,0.97610354
camera bad low light,0,"['camera', 'bad', 'low', 'light']",0.9799943,0.9812995,0.9850594,0.98608434,0.9830004
bad camera bad camera front back,0,"['bad', 'camera', 'bad', 'camera', 'front', 'back']",0.9903248,0.9971856,0.9964801,0.95459485,0.99740636
good use,0,"['good', 'use']",0.95642734,0.96718526,0.9700893,0.96705925,0.970256
unboxed try switch phone show system distroyederror disappointed I want gift friend tommorow replacement formality take another week dissatisfied,0,"['unboxed', 'try', 'switch', 'phone', 'show', 'system', 'distroyederror', 'disappointed', 'i', 'want', 'gift', 'friend', 'tommorow', 'replacement', 'formality', 'take', 'another', 'week', 'dissatisfied']",0.9701246,0.9586378,0.97010076,0.99825734,0.9640665
nice smartphone low budget,0,"['nice', 'smartphone', 'low', 'budget']",0.98740625,0.9827324,0.98930824,0.9862954,0.9862377
battery issue bad battery back,0,"['battery', 'issue', 'bad', 'battery', 'back']",0.9769409,0.97780496,0.9858663,0.9903793,0.9818959
feel guilty select phone,0,"['feel', 'guilty', 'select', 'phone']",0.9833331,0.98121,0.9862481,0.98853433,0.9843757
poor screen,0,"['poor', 'screen']",0.9943712,0.99404883,0.99663126,0.9585564,0.9971088
I purchase new redmi 6 mobile wife deliver 14 february 19 package open 16 february 19however speaker function properly result whenever call make mobile speech inaudible time audible timesi raise replacement request 16 february technician visit house 18 february 19 technician identify problem however request turn state complain,0,"['i', 'purchase', 'new', 'redmi', '6', 'mobile', 'wife', 'deliver', '14', 'february', '19', 'package', 'open', '16', 'february', '19however', 'speaker', 'function', 'properly', 'result', 'whenever', 'call', 'make', 'mobile', 'speech', 'inaudible', 'time', 'audible', 'timesi', 'raise', 'replacement', 'request', '16', 'february', 'technician', 'visit', 'house', '18', 'february', '19', 'technician', 'identify', 'problem', 'however', 'request', 'turn', 'state', 'complain']",0.97698903,0.96859205,0.9761046,0.9933568,0.9728582
sound quality low compare mi similar mobile overall performance product low compare configuration similar mi 6 mobile I try replace product one take response mobile service poor atleast try solve issue take action I buy mi product money loss,0,"['sound', 'quality', 'low', 'compare', 'mi', 'similar', 'mobile', 'overall', 'performance', 'product', 'low', 'compare', 'configuration', 'similar', 'mi', '6', 'mobile', 'i', 'try', 'replace', 'product', 'one', 'take', 'response', 'mobile', 'service', 'poor', 'atleast', 'try', 'solve', 'issue', 'take', 'action', 'i', 'buy', 'mi', 'product', 'money', 'loss']",0.9658037,0.96014273,0.9694124,0.9975566,0.9652224
good price range,0,"['good', 'price', 'range']",0.9811375,0.9770991,0.9830031,0.97622937,0.9796751
battery waste,0,"['battery', 'waste']",0.98870075,0.9942962,0.997734,0.96056557,0.9952501
bad ever redmi product issuesit many issueslike camera issuenow network issueiput 2 4 g sim card itbut seem sim card ever horriblethe network speed hardly reach maximum otherwise less 100kbpsagian horriblei get update week alreadybefore I use redmi note 4 I say well note 7 pronow day xiaomi company create,0,"['bad', 'ever', 'redmi', 'product', 'issuesit', 'many', 'issueslike', 'camera', 'issuenow', 'network', 'issueiput', '2', '4', 'g', 'sim', 'card', 'itbut', 'seem', 'sim', 'card', 'ever', 'horriblethe', 'network', 'speed', 'hardly', 'reach', 'maximum', 'otherwise', 'less', '100kbpsagian', 'horriblei', 'get', 'update', 'week', 'alreadybefore', 'i', 'use', 'redmi', 'note', '4', 'i', 'say', 'well', 'note', '7', 'pronow', 'day', 'xiaomi', 'company', 'create']",0.9711124,0.9637203,0.9728787,0.996899,0.9684782
phone good mark price range use week comment I get 7000 exchange old redmi 4 40001 camera good say 48megapixel better2 performance touch smooth phone heat use continue 1520 minute,0,"['phone', 'good', 'mark', 'price', 'range', 'use', 'week', 'comment', 'i', 'get', '7000', 'exchange', 'old', 'redmi', '4', '40001', 'camera', 'good', 'say', '48megapixel', 'better2', 'performance', 'touch', 'smooth', 'phone', 'heat', 'use', 'continue', '1520', 'minute']",0.988081,0.97978365,0.98408204,0.977147,0.9820802
phone really good price personal opinionpros1 good display2 well performnace pubg compare mobile segment cam issue check cons3 battery gets charge 1 hr 45 mins20 100 supply charger still wonder fast chargersold separately may u charge phone 1 hr I guess4 finger print sensor work finecon 1 software issue call connect f,0,"['phone', 'really', 'good', 'price', 'personal', 'opinionpros1', 'good', 'display2', 'well', 'performnace', 'pubg', 'compare', 'mobile', 'segment', 'cam', 'issue', 'check', 'cons3', 'battery', 'gets', 'charge', '1', 'hr', '45', 'mins20', '100', 'supply', 'charger', 'still', 'wonder', 'fast', 'chargersold', 'separately', 'may', 'u', 'charge', 'phone', '1', 'hr', 'i', 'guess4', 'finger', 'print', 'sensor', 'work', 'finecon', '1', 'software', 'issue', 'call', 'connect', 'f']",0.9890933,0.9825863,0.9876385,0.9829169,0.9853133
camera decent day well night 12 mp well 48mp although sensor good I face bit heating issue phone battery run quickly take age charge buy quick charger phone current one slow however I like display full screen view drop notch actually look good I expect phone average phone range I would suggest go always comp,0,"['camera', 'decent', 'day', 'well', 'night', '12', 'mp', 'well', '48mp', 'although', 'sensor', 'good', 'i', 'face', 'bit', 'heating', 'issue', 'phone', 'battery', 'run', 'quickly', 'take', 'age', 'charge', 'buy', 'quick', 'charger', 'phone', 'current', 'one', 'slow', 'however', 'i', 'like', 'display', 'full', 'screen', 'view', 'drop', 'notch', 'actually', 'look', 'good', 'i', 'expect', 'phone', 'average', 'phone', 'range', 'i', 'would', 'suggest', 'go', 'always', 'comp']",0.9852363,0.98181593,0.9874177,0.9875259,0.98499537
review 1 year usage pro 1 stunning rear camera average front cam 2 beautiful design especially gradient back though heavy 3 good battery show drain 1 year 4 gorgeous display,0,"['review', '1', 'year', 'usage', 'pro', '1', 'stunning', 'rear', 'camera', 'average', 'front', 'cam', '2', 'beautiful', 'design', 'especially', 'gradient', 'back', 'though', 'heavy', '3', 'good', 'battery', 'show', 'drain', '1', 'year', '4', 'gorgeous', 'display']",0.9833767,0.977138,0.98384875,0.98690224,0.98025966
I use device 3months review take camera good camera price rage photo quality good come video quality bad pros1camera photo 2battery performance good 3display good clearly visible bright sunlight 4design beautiful love glass design 5speakers loud sound clarity good cons1video quality average video struct lot 2front camera good compare note 5 6 pr,0,"['i', 'use', 'device', '3months', 'review', 'take', 'camera', 'good', 'camera', 'price', 'rage', 'photo', 'quality', 'good', 'come', 'video', 'quality', 'bad', 'pros1camera', 'photo', '2battery', 'performance', 'good', '3display', 'good', 'clearly', 'visible', 'bright', 'sunlight', '4design', 'beautiful', 'love', 'glass', 'design', '5speakers', 'loud', 'sound', 'clarity', 'good', 'cons1video', 'quality', 'average', 'video', 'struct', 'lot', '2front', 'camera', 'good', 'compare', 'note', '5', '6', 'pr']",0.9796496,0.9737512,0.9802352,0.9914375,0.9770293
I get redmi note 7 pro mobile 7th june next day camera work properly take photo getting hang I format mobile return product next day luckily work properly reset prosgood camera picture clarity excellentphone battery good battery backup need charge phone everyday consa mention early camera getting hang next day purchase got rectify af,0,"['i', 'get', 'redmi', 'note', '7', 'pro', 'mobile', '7th', 'june', 'next', 'day', 'camera', 'work', 'properly', 'take', 'photo', 'getting', 'hang', 'i', 'format', 'mobile', 'return', 'product', 'next', 'day', 'luckily', 'work', 'properly', 'reset', 'prosgood', 'camera', 'picture', 'clarity', 'excellentphone', 'battery', 'good', 'battery', 'backup', 'need', 'charge', 'phone', 'everyday', 'consa', 'mention', 'early', 'camera', 'getting', 'hang', 'next', 'day', 'purchase', 'got', 'rectify', 'af']",0.988036,0.9837026,0.99055874,0.9852589,0.98736846
1plastic body premium body classic people light weight2 battery fast discharge3 take much time charge4 48mp camera take 46second click shot5 photo pixel good 6 low sound compare mi note 5 pro7 nothing attractive 8 never innovative copy paste mi56pro series9waste money notch 48mp camera10 hang problem 11 low internet speed receive like 400 kb to15 mb mobile give 24 mb download speed,0,"['1plastic', 'body', 'premium', 'body', 'classic', 'people', 'light', 'weight2', 'battery', 'fast', 'discharge3', 'take', 'much', 'time', 'charge4', '48mp', 'camera', 'take', '46second', 'click', 'shot5', 'photo', 'pixel', 'good', '6', 'low', 'sound', 'compare', 'mi', 'note', '5', 'pro7', 'nothing', 'attractive', '8', 'never', 'innovative', 'copy', 'paste', 'mi56pro', 'series9waste', 'money', 'notch', '48mp', 'camera10', 'hang', 'problem', '11', 'low', 'internet', 'speed', 'receive', 'like', '400', 'kb', 'to15', 'mb', 'mobile', 'give', '24', 'mb', 'download', 'speed']",0.98416364,0.9725406,0.9779335,0.98266965,0.9751553
I write review 4 month normal use I play game btw spec impressive end swipe function unlock screen smooth lag face recognition work daytime sometimes night phone brag processor performance definitely mark I whatsapp video call today middle call screen go whiteblank button work phone si,0,"['i', 'write', 'review', '4', 'month', 'normal', 'use', 'i', 'play', 'game', 'btw', 'spec', 'impressive', 'end', 'swipe', 'function', 'unlock', 'screen', 'smooth', 'lag', 'face', 'recognition', 'work', 'daytime', 'sometimes', 'night', 'phone', 'brag', 'processor', 'performance', 'definitely', 'mark', 'i', 'whatsapp', 'video', 'call', 'today', 'middle', 'call', 'screen', 'go', 'whiteblank', 'button', 'work', 'phone', 'si']",0.97882104,0.97009623,0.97893417,0.9949382,0.9743265
