,Application. ID,Age,Gender,Location,Siblings,RAM-1 Score,RAM-2 Score,HS Score,School Rank,SOP,Admission Status,Parents Edu._M,Parents Edu._M+F
4379,Ref#29931,15,1,2,1,78,93,76,2,1.5,1,0,0
4380,Ref#32305,17,0,1,1,72,86,89,2,1.5,1,0,1
4381,Ref#33478,17,0,2,1,82,98,67,2,4.5,1,1,0
4382,Ref#33549,19,0,2,0,82,98,67,1,2.0,1,1,0
4383,Ref#39226,16,1,3,0,69,82,96,1,4.0,1,1,0
4384,Ref#40311,16,1,2,0,87,100,60,3,2.5,1,0,1
4385,Ref#40817,20,1,2,0,81,97,69,3,3.0,1,0,0
4386,Ref#44635,15,0,3,1,82,98,67,1,3.5,1,0,0
4387,Ref#45998,16,0,2,1,68,81,98,2,1.0,0,0,0
4388,Ref#47740,20,0,2,1,84,100,63,3,2.5,1,1,0
4389,Ref#48067,22,1,3,0,99,100,48,1,2.0,1,1,0
4390,Ref#49698,16,0,3,1,74,88,85,2,3.0,0,1,0
4391,Ref#46546,22,0,1,0,99,100,49,3,1.0,1,0,0
4392,Ref#58242,18,0,1,1,75,90,83,2,1.5,1,0,1
4393,Ref#18750,23,1,1,1,78,93,77,1,2.0,1,1,0
4394,Ref#23577,19,0,3,1,82,98,68,1,2.0,1,1,0
4395,Ref#28139,22,1,3,0,79,94,75,2,3.5,1,0,0
4396,Ref#30696,21,1,3,0,76,91,81,3,2.5,1,1,0
4397,Ref#32159,22,0,1,0,69,82,97,3,2.5,1,1,0
4398,Ref#33174,22,1,3,0,71,85,92,2,3.0,0,1,0
4399,Ref#35194,20,1,1,0,84,100,64,1,4.0,1,0,1
4400,Ref#35957,21,0,1,0,75,90,83,1,3.5,1,0,0
4401,Ref#37525,17,1,3,1,87,100,61,3,3.5,1,1,0
4402,Ref#40454,21,1,1,0,76,91,81,1,3.5,1,1,0
4403,Ref#20390,22,0,3,0,75,90,84,3,3.5,1,1,0
4404,Ref#82965,15,1,2,0,93,100,56,3,1.5,1,0,0
4405,Ref#54693,23,0,2,1,81,97,71,2,3.0,1,0,1
4406,Ref#68899,21,0,2,0,90,100,59,3,2.5,1,0,0
4407,Ref#79865,15,0,2,1,69,82,98,1,4.0,1,1,0
4408,Ref#10414,23,0,1,0,99,100,50,2,2.5,1,0,1
4409,Ref#10569,16,0,3,0,69,82,98,3,4.0,1,0,0
4410,Ref#11817,20,0,2,1,93,100,56,2,2.5,1,0,1
4411,Ref#11989,20,1,3,0,82,98,69,2,2.0,1,0,1
4412,Ref#12062,23,0,1,0,70,84,95,3,3.5,1,0,1
4413,Ref#13870,17,1,3,0,78,93,78,3,4.5,1,0,1
4414,Ref#15561,22,1,1,1,97,100,52,1,1.5,1,0,0
4415,Ref#16803,23,0,2,1,75,90,84,2,4.5,1,0,1
4416,Ref#21968,17,0,3,0,79,94,76,3,2.0,1,0,1
4417,Ref#22722,22,0,2,0,88,100,61,3,1.0,1,1,0
4418,Ref#25905,18,0,3,1,89,100,60,2,1.0,1,0,1
4419,Ref#26362,19,1,1,1,100,100,49,1,4.0,1,0,1
4420,Ref#29519,21,1,3,1,77,92,80,2,3.0,1,0,1
4421,Ref#30044,18,1,2,1,91,100,58,1,4.0,1,1,0
4422,Ref#36290,15,1,3,1,81,97,71,2,3.5,1,0,0
4423,Ref#41899,17,0,1,1,98,100,51,3,4.0,1,0,0
4424,Ref#42069,20,0,2,1,86,100,63,3,2.5,1,0,1
4425,Ref#43382,18,0,1,0,87,100,62,3,4.0,1,0,1
4426,Ref#44675,16,0,3,1,90,100,59,1,2.5,1,1,0
4427,Ref#45325,19,0,3,0,98,100,51,2,4.5,1,1,0
4428,Ref#47254,18,1,2,0,76,91,82,2,2.0,1,0,1
4429,Ref#29670,20,0,1,1,92,100,58,2,3.5,1,0,1
4430,Ref#19101,15,1,1,1,75,90,85,1,3.5,1,1,0
4431,Ref#23275,15,0,1,1,85,100,65,2,1.5,1,0,1
4432,Ref#24827,16,1,3,0,100,100,50,3,3.5,1,0,0
4433,Ref#24964,16,1,3,1,69,82,99,2,4.0,1,0,1
4434,Ref#28425,20,1,1,0,91,100,59,3,3.5,1,1,0
4435,Ref#33419,16,0,1,1,69,82,99,1,3.5,1,0,0
4436,Ref#38402,18,1,1,0,85,100,65,3,2.0,1,0,0
4437,Ref#39555,17,1,2,1,98,100,52,1,4.0,1,1,0
4438,Ref#44036,21,1,3,0,79,94,77,2,4.5,1,0,1
4439,Ref#13926,16,1,2,1,91,100,60,2,1.5,1,1,0
4440,Ref#35582,17,0,2,0,91,100,60,1,2.5,1,0,1
4441,Ref#54363,23,0,1,0,81,97,73,2,4.0,1,1,0
4442,Ref#63290,20,1,3,1,84,100,67,1,1.5,1,0,0
4443,Ref#93311,23,0,2,0,89,100,62,2,3.0,1,1,0
4444,Ref#12452,15,0,2,1,69,82,100,2,1.5,1,0,1
4445,Ref#13016,22,1,2,0,98,100,53,1,2.0,1,0,0
4446,Ref#14527,16,1,2,0,97,100,54,3,1.5,1,1,0
4447,Ref#14896,21,1,3,1,89,100,62,1,3.5,1,0,1
4448,Ref#20890,18,0,2,0,93,100,58,3,4.5,1,0,1
4449,Ref#22113,21,0,3,0,78,93,80,1,3.5,1,0,0
4450,Ref#25196,23,1,1,1,74,88,89,3,1.0,1,1,0
4451,Ref#27677,22,1,2,1,72,86,93,3,2.0,1,0,1
4452,Ref#31525,22,1,1,0,94,100,57,3,2.5,1,0,1
4453,Ref#31845,15,1,3,0,73,87,91,3,2.0,1,1,0
4454,Ref#37472,15,1,2,0,81,97,73,3,3.0,1,0,1
4455,Ref#37875,15,0,2,1,94,100,57,2,1.0,1,1,0
4456,Ref#38375,17,1,3,1,69,82,100,2,1.5,0,0,0
4457,Ref#41588,17,0,2,0,85,100,66,2,2.0,1,0,0
4458,Ref#41857,23,1,3,0,88,100,63,2,3.0,1,0,1
4459,Ref#44880,15,0,2,1,72,86,93,3,3.5,1,0,0
4460,Ref#46177,16,1,1,0,84,100,67,3,2.5,1,0,1
4461,Ref#26557,15,0,3,1,99,100,53,1,2.0,1,0,1
4462,Ref#47883,19,1,2,1,93,100,59,1,4.5,1,0,0
4463,Ref#75963,20,1,2,1,94,100,58,1,2.0,1,0,0
4464,Ref#54132,16,0,2,0,97,100,55,2,2.5,1,0,0
4465,Ref#90813,21,1,1,1,86,100,66,2,3.5,1,1,0
4466,Ref#12658,17,1,3,0,94,100,58,1,4.5,1,1,0
4467,Ref#15441,18,1,2,1,96,100,56,2,3.0,1,0,1
4468,Ref#16491,23,0,1,1,87,100,65,1,3.0,1,1,0
4469,Ref#17517,22,0,2,0,72,86,94,2,3.0,0,0,0
4470,Ref#17724,19,0,1,0,96,100,56,3,1.5,1,1,0
4471,Ref#17773,17,1,2,1,70,84,98,1,1.5,0,0,0
4472,Ref#26822,16,1,2,1,71,85,96,3,2.5,1,0,0
4473,Ref#27098,23,1,1,1,93,100,59,1,4.5,1,1,0
4474,Ref#27512,17,1,3,0,84,100,68,1,3.0,1,0,1
4475,Ref#30537,22,1,2,0,86,100,66,1,4.5,1,1,0
4476,Ref#33291,20,0,2,1,89,100,63,1,3.0,1,1,0
4477,Ref#35410,18,0,3,0,94,100,58,1,3.5,1,1,0
4478,Ref#36032,18,0,2,0,75,90,87,2,3.0,0,0,0
4479,Ref#40728,16,0,3,1,81,97,74,3,3.0,1,0,0
4480,Ref#41591,17,1,3,0,78,93,81,2,4.5,1,0,1
4481,Ref#13792,19,0,3,1,72,86,95,3,3.5,1,1,0
4482,Ref#56624,17,1,2,1,82,98,73,1,3.5,1,0,0
4483,Ref#13104,20,1,1,1,97,100,56,2,2.0,1,0,1
4484,Ref#23432,17,1,3,0,88,100,65,3,4.0,1,0,1
4485,Ref#24115,20,1,3,1,72,86,95,1,1.5,1,0,1
4486,Ref#32342,22,0,3,1,91,100,62,1,1.0,1,0,1
4487,Ref#33135,18,1,3,0,95,100,58,2,1.5,1,0,0
4488,Ref#34107,17,1,2,1,82,98,73,3,4.0,1,1,0
4489,Ref#36304,22,0,3,1,91,100,62,1,4.0,1,0,1
4490,Ref#36572,16,0,1,1,83,99,71,3,2.0,1,0,1
4491,Ref#42975,15,0,1,0,83,99,71,1,1.0,1,1,0
4492,Ref#43834,22,0,3,1,89,100,64,2,4.5,1,0,0
4493,Ref#45584,21,1,3,0,82,98,73,3,2.5,1,0,0
4494,Ref#45591,23,1,3,1,98,100,55,1,4.0,1,0,1
4495,Ref#46816,15,1,1,0,87,100,66,2,1.0,1,0,0
4496,Ref#10397,21,1,3,0,84,100,70,2,3.5,1,1,0
4497,Ref#18020,20,0,1,0,92,100,62,2,1.0,1,0,0
4498,Ref#23132,19,1,1,0,76,91,87,1,3.0,1,0,1
4499,Ref#48754,20,0,3,0,98,100,56,3,2.5,1,1,0
4500,Ref#56513,19,1,3,1,98,100,56,2,1.5,1,1,0
4501,Ref#12670,16,1,3,1,100,100,54,3,1.5,1,0,0
4502,Ref#20498,23,0,2,0,85,100,69,1,4.5,1,0,1
4503,Ref#31150,15,0,3,1,97,100,57,2,4.5,1,1,0
4504,Ref#31333,15,1,1,0,78,93,83,1,4.0,1,0,0
4505,Ref#31657,16,1,3,1,74,88,92,3,2.0,1,1,0
4506,Ref#39315,18,1,1,1,77,92,85,3,2.0,1,1,0
4507,Ref#45125,21,1,1,0,100,100,54,2,2.5,1,1,0
4508,Ref#48107,22,1,3,1,84,100,70,1,2.5,1,0,0
4509,Ref#48344,19,1,1,0,100,100,54,2,4.5,1,0,0
4510,Ref#24187,23,0,1,0,92,100,63,2,4.5,1,0,0
4511,Ref#94110,19,1,1,1,91,100,64,2,1.5,1,1,0
4512,Ref#11614,23,1,3,1,75,90,90,1,4.5,1,1,0
4513,Ref#14257,18,0,2,0,72,86,97,1,3.0,0,0,0
4514,Ref#14634,17,1,3,0,76,91,88,1,3.5,1,1,0
4515,Ref#15990,18,1,1,1,89,100,66,2,1.5,1,0,0
4516,Ref#18135,22,0,2,0,79,94,82,3,1.5,1,0,1
4517,Ref#19254,23,0,3,1,99,100,56,2,3.5,1,0,1
4518,Ref#21082,20,1,3,1,81,97,77,1,3.0,1,1,0
4519,Ref#22384,18,0,2,0,81,97,77,1,4.0,1,0,1
4520,Ref#28292,17,0,2,0,97,100,58,3,2.0,1,0,0
4521,Ref#30192,19,0,2,0,74,88,93,1,3.0,0,0,0
4522,Ref#34364,19,0,1,0,76,91,88,1,2.5,1,1,0
4523,Ref#36626,18,1,3,0,91,100,64,2,4.5,1,0,0
4524,Ref#36694,22,1,3,0,75,90,90,3,2.0,1,0,0
4525,Ref#49449,22,0,1,0,86,100,69,3,3.0,1,0,0
4526,Ref#17934,18,1,3,0,80,96,80,3,2.0,1,1,0
4527,Ref#48286,16,0,3,0,91,100,65,2,4.5,1,1,0
4528,Ref#66472,20,0,1,1,81,97,78,1,4.5,1,0,0
4529,Ref#71497,19,1,3,0,80,96,80,1,3.0,1,0,1
4530,Ref#87053,15,1,3,1,71,85,100,3,1.5,1,0,0
4531,Ref#95922,15,1,2,1,94,100,62,2,3.0,1,0,0
4532,Ref#17937,19,1,2,1,91,100,65,3,3.0,1,0,1
4533,Ref#20698,18,0,1,1,82,98,76,3,3.0,1,1,0
4534,Ref#23179,16,0,3,0,81,97,78,3,4.5,1,0,0
4535,Ref#27742,18,0,3,0,88,100,68,2,4.5,1,1,0
4536,Ref#28114,22,0,1,0,86,100,70,3,3.5,1,1,0
4537,Ref#32560,18,1,3,0,89,100,67,2,4.0,1,1,0
4538,Ref#33372,23,1,1,0,86,100,70,2,2.0,1,1,0
4539,Ref#36336,21,0,1,0,89,100,67,3,3.0,1,0,1
4540,Ref#40937,20,1,2,0,90,100,66,2,3.0,1,0,1
4541,Ref#41559,20,1,3,0,99,100,57,2,3.0,1,0,0
4542,Ref#43245,16,1,1,1,93,100,63,3,2.0,1,0,0
4543,Ref#43968,15,1,3,0,80,96,80,3,4.0,1,1,0
4544,Ref#76388,22,0,3,1,79,94,84,2,2.5,1,0,1
4545,Ref#23931,20,1,2,0,93,100,64,3,2.0,1,0,1
4546,Ref#25885,21,0,1,1,100,100,57,1,3.5,1,0,0
4547,Ref#61470,22,1,2,1,100,100,57,2,3.5,1,1,0
4548,Ref#63469,18,0,1,0,78,93,86,3,5.0,1,1,0
4549,Ref#87691,23,0,1,1,91,100,66,2,2.0,1,0,0
4550,Ref#92654,21,1,1,1,80,96,81,1,2.5,1,0,1
4551,Ref#11098,17,1,2,0,76,91,90,2,4.0,1,0,1
4552,Ref#23928,18,1,1,0,76,91,90,2,2.0,1,1,0
4553,Ref#25402,15,1,1,1,77,92,88,3,3.0,1,0,0
4554,Ref#27899,18,0,1,0,96,100,61,2,1.5,1,0,1
4555,Ref#29367,17,1,1,0,94,100,63,2,4.5,1,0,1
4556,Ref#31220,17,1,3,0,96,100,61,3,2.0,1,1,0
4557,Ref#35796,18,1,1,1,89,100,68,2,1.5,1,0,1
4558,Ref#38485,22,1,2,1,75,90,92,2,3.5,1,0,1
4559,Ref#40786,21,1,1,1,84,100,73,3,3.5,1,0,1
4560,Ref#41287,18,1,1,0,92,100,65,1,5.0,1,0,1
4561,Ref#45485,23,1,2,1,90,100,67,2,3.5,1,0,0
4562,Ref#46802,16,0,3,1,72,86,99,2,2.0,1,0,1
4563,Ref#65818,17,0,2,1,88,100,70,1,3.0,1,0,0
4564,Ref#11490,21,1,3,0,75,90,93,3,3.0,1,0,0
4565,Ref#13414,21,1,1,0,95,100,63,2,3.5,1,0,1
4566,Ref#21165,19,1,3,1,80,96,82,1,4.5,1,0,1
4567,Ref#43672,23,0,3,0,76,91,91,1,4.0,1,1,0
4568,Ref#56118,23,0,1,1,81,97,80,1,1.5,1,1,0
4569,Ref#11409,16,0,3,0,79,94,85,1,1.5,1,0,1
4570,Ref#18781,17,1,3,0,92,100,66,1,4.0,1,0,1
4571,Ref#19663,22,1,3,0,76,91,91,3,2.0,1,1,0
4572,Ref#20701,16,0,2,1,81,97,80,3,4.5,1,1,0
4573,Ref#31929,15,1,3,0,75,90,93,2,3.0,0,0,1
4574,Ref#36253,20,1,3,0,82,98,78,3,1.5,1,0,0
4575,Ref#40996,16,1,1,0,79,94,85,1,1.5,1,1,0
4576,Ref#42008,19,1,1,0,91,100,67,3,3.5,1,0,1
4577,Ref#42228,21,0,1,1,78,93,87,2,2.0,1,0,1
4578,Ref#46464,22,0,2,0,90,100,68,3,4.5,1,0,1
4579,Ref#47056,15,0,1,0,74,88,96,2,3.0,0,1,0
4580,Ref#47734,18,1,1,0,89,100,69,1,1.5,1,1,0
4581,Ref#48754,16,0,3,0,79,94,85,2,3.0,1,1,0
4582,Ref#81990,18,0,3,0,98,100,61,2,4.0,1,0,1
4583,Ref#14652,21,0,3,1,80,96,83,1,1.0,1,1,0
4584,Ref#16485,20,0,3,1,97,100,62,2,2.5,1,0,0
4585,Ref#19298,19,0,1,1,80,96,83,2,3.5,1,1,0
4586,Ref#19709,23,1,1,1,82,98,79,2,1.5,1,1,0
4587,Ref#21325,21,1,1,0,75,90,94,1,1.0,0,1,0
4588,Ref#23730,22,0,1,1,77,92,90,2,4.0,1,0,0
4589,Ref#26156,20,1,3,0,89,100,70,1,3.5,1,0,0
4590,Ref#30436,18,0,2,1,92,100,67,2,3.5,1,1,0
4591,Ref#34187,15,0,3,0,82,98,79,3,4.5,1,0,1
4592,Ref#34476,18,1,3,0,88,100,71,2,2.5,1,1,0
4593,Ref#38635,18,1,1,0,87,100,72,2,2.0,1,1,0
4594,Ref#40085,19,0,3,0,96,100,63,2,2.5,1,0,1
4595,Ref#41043,18,0,2,1,85,100,74,3,1.0,1,0,0
4596,Ref#41877,23,1,3,1,87,100,72,2,2.5,1,0,1
4597,Ref#21505,16,1,1,0,94,100,66,1,2.5,1,0,0
4598,Ref#41519,23,0,3,0,87,100,73,3,4.5,1,0,1
4599,Ref#10013,21,1,1,1,82,98,80,1,4.0,1,0,1
4600,Ref#19872,17,0,3,1,97,100,63,3,4.5,1,0,0
4601,Ref#25499,22,1,3,0,95,100,65,1,3.0,1,0,1
4602,Ref#38881,20,1,3,1,98,100,62,2,1.0,1,0,0
4603,Ref#53465,18,0,1,1,88,100,72,3,4.5,1,1,0
4604,Ref#89146,16,1,3,1,80,96,84,3,2.0,1,1,0
4605,Ref#94545,20,1,3,1,98,100,62,2,1.5,1,1,0
4606,Ref#94952,19,0,1,0,97,100,63,3,2.5,1,0,0
4607,Ref#13900,17,1,3,0,85,100,75,2,2.0,1,0,1
4608,Ref#16320,22,0,2,1,88,100,72,3,2.0,1,1,0
4609,Ref#22814,19,1,2,1,92,100,68,1,4.5,1,1,0
4610,Ref#25479,20,1,2,0,92,100,68,1,1.5,1,0,0
4611,Ref#27164,17,0,1,1,78,93,89,2,4.5,1,0,1
4612,Ref#30270,18,1,2,1,77,92,91,1,4.5,1,0,1
4613,Ref#34073,23,0,2,1,80,96,84,3,3.0,1,0,1
4614,Ref#36744,23,1,3,1,78,93,89,1,2.5,1,0,1
4615,Ref#39426,22,1,1,1,100,100,60,3,3.0,1,1,0
4616,Ref#39881,15,1,1,0,98,100,62,2,4.5,1,0,0
4617,Ref#41473,20,1,3,1,73,87,100,1,2.0,0,1,0
4618,Ref#42610,16,0,3,1,86,100,74,3,1.0,1,1,0
4619,Ref#49774,20,1,1,1,86,100,74,3,2.0,1,0,1
4620,Ref#64239,19,1,1,1,85,100,76,1,2.5,1,0,1
4621,Ref#64893,23,0,1,0,95,100,66,1,4.5,1,0,1
4622,Ref#66664,22,0,2,0,82,98,81,3,4.0,1,0,1
4623,Ref#11773,20,0,2,1,84,100,77,3,3.0,1,0,1
4624,Ref#12573,18,1,2,0,80,96,85,3,2.5,1,1,0
4625,Ref#14210,16,1,3,1,76,91,94,1,4.0,1,1,0
4626,Ref#20426,22,1,2,1,83,99,79,2,1.5,1,1,0
4627,Ref#33226,21,1,1,1,97,100,64,3,1.5,1,0,1
4628,Ref#38256,16,0,3,0,84,100,77,3,1.5,1,0,1
4629,Ref#42333,15,1,3,1,96,100,65,3,2.0,1,0,1
4630,Ref#42742,15,1,2,1,81,97,83,2,2.0,1,1,0
4631,Ref#42857,21,1,2,0,88,100,73,2,1.0,1,0,1
4632,Ref#45099,23,1,3,0,77,92,92,1,2.0,1,0,1
4633,Ref#45604,16,0,3,0,76,91,94,2,2.0,1,0,1
4634,Ref#91421,20,0,3,0,91,100,71,2,1.5,1,0,1
4635,Ref#94629,18,1,3,0,79,94,89,1,4.5,1,1,0
4636,Ref#10374,19,1,1,0,74,88,100,2,2.5,0,0,0
4637,Ref#11677,16,0,1,0,75,90,97,2,3.5,1,0,1
4638,Ref#12029,22,0,3,0,94,100,68,1,4.5,1,0,1
4639,Ref#14111,20,1,1,1,89,100,73,3,1.5,1,0,0
4640,Ref#20551,19,0,2,0,100,100,62,3,2.5,1,1,0
4641,Ref#26592,20,1,3,0,82,98,82,1,1.5,1,0,1
4642,Ref#27334,20,1,3,0,78,93,91,3,3.5,1,1,0
4643,Ref#27661,18,1,2,1,96,100,66,1,4.0,1,1,0
4644,Ref#34246,17,1,3,0,91,100,71,3,1.5,1,0,0
4645,Ref#44802,17,1,3,0,81,97,84,1,2.0,1,0,1
4646,Ref#45749,21,0,2,1,86,100,76,3,1.5,1,0,1
4647,Ref#23362,15,1,1,1,77,92,94,3,3.5,1,0,0
4648,Ref#47528,15,1,2,0,93,100,70,1,2.0,1,0,0
4649,Ref#63991,22,1,2,0,85,100,78,2,3.5,1,0,1
4650,Ref#17799,15,0,1,0,99,100,64,3,1.0,1,0,1
4651,Ref#29004,21,1,1,1,86,100,77,3,4.5,1,0,1
4652,Ref#32077,19,0,3,1,97,100,66,2,2.5,1,0,1
4653,Ref#33406,22,1,3,0,75,90,98,2,4.5,1,0,1
4654,Ref#34801,18,1,3,1,93,100,70,1,2.5,1,0,1
4655,Ref#39149,18,1,3,1,99,100,64,1,2.0,1,0,1
4656,Ref#39293,17,1,1,1,86,100,77,2,2.0,1,1,0
4657,Ref#40210,23,1,1,1,85,100,78,1,1.0,1,1,0
4658,Ref#42160,20,1,1,0,93,100,70,3,1.5,1,0,1
4659,Ref#43514,22,1,2,1,93,100,70,1,2.5,1,1,0
4660,Ref#44040,19,1,3,1,85,100,78,2,3.0,1,0,0
4661,Ref#46931,17,0,3,1,83,99,81,2,2.5,1,1,0
4662,Ref#48809,16,0,3,0,87,100,76,1,4.0,1,1,0
4663,Ref#53657,15,0,1,1,79,94,91,1,4.0,1,0,0
4664,Ref#15388,15,0,1,0,77,92,95,2,4.0,1,0,1
4665,Ref#44429,22,1,1,0,97,100,67,2,4.0,1,0,0
4666,Ref#90789,19,0,1,0,91,100,73,3,3.0,1,0,1
4667,Ref#10904,15,0,3,1,78,93,93,3,2.5,1,0,1
4668,Ref#11847,22,1,3,1,98,100,66,2,3.5,1,1,0
4669,Ref#12157,17,0,1,0,82,98,84,2,1.0,1,0,1
4670,Ref#16068,15,0,1,1,84,100,80,3,3.5,1,0,1
4671,Ref#17214,23,0,1,0,82,98,84,3,2.5,1,1,0
4672,Ref#18269,21,0,2,1,91,100,73,3,5.0,1,0,0
4673,Ref#20792,21,1,3,0,81,97,86,1,3.0,1,1,0
4674,Ref#24934,21,1,1,1,76,91,97,2,1.0,1,1,0
4675,Ref#26926,17,1,1,1,86,100,78,1,3.0,1,0,0
4676,Ref#39206,17,1,2,1,91,100,73,1,2.0,1,0,1
4677,Ref#44396,17,1,2,0,81,97,86,2,4.5,1,1,0
4678,Ref#49181,20,1,1,0,96,100,68,3,2.5,1,0,1
4679,Ref#20149,21,1,1,1,93,100,72,2,4.5,1,1,0
4680,Ref#73372,18,1,1,1,96,100,69,1,3.0,1,1,0
4681,Ref#78070,15,0,2,0,81,97,87,1,3.0,1,0,0
4682,Ref#87888,16,1,3,1,87,100,78,3,3.0,1,0,1
4683,Ref#92091,17,0,3,0,96,100,69,1,4.0,1,0,1
4684,Ref#16262,16,1,1,1,83,99,83,1,4.0,1,0,0
4685,Ref#17802,20,1,1,1,82,98,85,3,1.5,1,0,0
4686,Ref#19859,17,0,3,1,100,100,65,3,1.5,1,1,0
4687,Ref#20749,18,0,2,1,82,98,85,1,2.5,1,0,1
4688,Ref#27410,23,1,2,0,99,100,66,3,1.0,1,0,0
4689,Ref#28020,19,1,1,1,100,100,65,2,1.5,1,0,0
4690,Ref#31063,20,0,3,0,82,98,85,1,2.0,1,0,1
4691,Ref#33029,17,0,1,0,99,100,66,3,4.0,1,0,0
4692,Ref#34439,19,0,3,1,85,100,80,1,1.5,1,0,0
4693,Ref#36106,19,1,3,0,90,100,75,1,1.0,1,0,0
4694,Ref#41835,21,0,1,0,78,93,94,3,3.5,1,0,0
4695,Ref#42026,20,1,1,1,94,100,71,3,1.5,1,1,0
4696,Ref#43059,18,1,3,1,95,100,70,3,3.5,1,0,0
4697,Ref#45192,16,0,2,1,96,100,69,2,3.0,1,0,1
4698,Ref#45414,16,0,1,1,75,90,100,2,3.0,0,0,0
4699,Ref#45535,16,1,3,0,82,98,85,3,3.0,1,0,0
4700,Ref#47323,17,1,1,1,79,94,92,1,2.0,1,1,0
4701,Ref#34191,21,1,1,1,94,100,72,2,3.5,1,0,1
4702,Ref#59891,17,1,2,1,86,100,80,1,1.5,1,0,0
4703,Ref#60998,20,1,3,1,87,100,79,1,1.0,1,0,0
4704,Ref#68665,23,1,2,1,83,99,84,1,3.5,1,0,1
4705,Ref#11907,20,1,1,1,92,100,74,3,4.5,1,0,0
4706,Ref#13786,16,1,3,1,97,100,69,2,4.0,1,0,0
4707,Ref#17949,18,1,2,0,78,93,95,3,1.5,1,0,1
4708,Ref#25580,18,1,2,0,89,100,77,1,3.5,1,0,1
4709,Ref#29436,23,1,1,0,86,100,80,3,1.5,1,0,0
4710,Ref#30498,15,1,3,0,83,99,84,3,2.5,1,0,1
4711,Ref#31937,20,0,1,0,77,92,97,1,4.0,1,1,0
4712,Ref#33432,18,0,1,1,93,100,73,1,4.5,1,0,1
4713,Ref#33629,22,1,1,1,90,100,76,2,4.5,1,1,0
4714,Ref#38612,18,1,3,1,94,100,72,1,3.0,1,0,1
4715,Ref#39459,17,0,2,0,78,93,95,1,5.0,1,0,0
4716,Ref#40343,21,1,2,0,79,94,93,2,2.5,1,0,0
4717,Ref#42629,22,0,3,0,79,94,93,3,4.0,1,1,0
4718,Ref#42962,16,1,2,1,96,100,70,2,3.5,1,1,0
4719,Ref#44524,17,1,1,1,91,100,75,3,2.0,1,1,0
4720,Ref#47272,17,1,2,1,94,100,72,3,3.0,1,0,1
4721,Ref#48355,17,0,2,1,86,100,80,3,4.0,1,1,0
4722,Ref#57017,18,1,3,1,92,100,75,1,2.0,1,0,1
4723,Ref#85140,16,0,3,1,78,93,96,2,3.0,1,0,1
4724,Ref#98241,22,1,2,1,78,93,96,1,1.5,1,0,0
4725,Ref#99464,17,1,2,1,78,93,96,3,1.0,1,1,0
4726,Ref#11637,20,0,3,1,82,98,87,2,3.0,1,0,1
4727,Ref#15085,17,0,1,1,79,94,94,1,3.0,1,0,1
4728,Ref#21595,21,1,2,0,83,99,85,3,1.0,1,1,0
4729,Ref#26502,17,1,3,1,91,100,76,3,1.5,1,0,1
4730,Ref#30628,19,0,2,1,93,100,74,2,3.5,1,0,1
4731,Ref#40137,20,0,1,0,86,100,82,2,1.5,1,0,0
4732,Ref#47638,17,0,3,0,89,100,79,1,3.0,1,0,0
4733,Ref#64190,15,0,3,1,89,100,79,2,4.0,1,0,1
4734,Ref#68159,20,1,3,1,85,100,83,3,3.5,1,0,1
4735,Ref#86994,21,1,2,1,88,100,80,2,4.5,1,0,0
4736,Ref#12582,15,0,3,1,80,96,92,2,4.0,1,0,1
4737,Ref#16133,21,1,3,0,85,100,83,1,1.0,1,0,0
4738,Ref#18436,15,1,2,0,82,98,88,3,4.5,1,0,1
4739,Ref#22739,20,0,2,0,85,100,83,2,3.5,1,0,1
4740,Ref#29192,22,1,3,0,86,100,82,3,1.5,1,0,1
4741,Ref#29944,16,1,2,0,88,100,80,2,1.5,1,0,1
4742,Ref#31141,19,1,3,0,98,100,70,3,1.5,1,0,0
4743,Ref#37148,16,0,3,1,84,100,84,3,3.5,1,0,1
4744,Ref#40078,23,1,1,0,86,100,82,1,3.0,1,0,1
4745,Ref#43274,18,1,2,0,82,98,88,1,1.0,1,1,0
4746,Ref#45117,15,1,3,1,79,94,95,2,4.0,1,1,0
4747,Ref#45277,17,0,3,1,99,100,69,1,1.5,1,0,0
4748,Ref#45730,18,0,3,1,93,100,75,2,4.0,1,0,1
4749,Ref#34232,22,0,3,1,96,100,73,3,2.5,1,0,0
4750,Ref#12349,22,1,2,1,96,100,73,3,2.5,1,0,0
4751,Ref#14417,19,0,1,1,98,100,71,3,1.0,1,1,0
4752,Ref#15805,18,1,2,1,92,100,77,3,4.0,1,0,1
4753,Ref#20369,18,1,2,0,99,100,70,1,2.5,1,0,1
4754,Ref#23883,19,0,3,0,95,100,74,1,4.5,1,0,1
4755,Ref#24158,20,1,3,1,99,100,70,2,1.5,1,0,1
4756,Ref#28009,20,1,2,0,77,92,100,2,4.5,1,1,0
4757,Ref#31896,17,0,2,0,99,100,70,1,4.5,1,1,0
4758,Ref#33258,19,1,1,1,79,94,96,3,3.5,1,0,0
4759,Ref#33958,17,0,1,1,77,92,100,1,4.0,1,1,0
4760,Ref#34604,18,0,3,0,85,100,84,1,4.5,1,0,0
4761,Ref#17648,16,1,3,0,85,100,85,1,3.5,1,0,0
4762,Ref#18879,22,0,3,0,98,100,72,1,2.5,1,0,0
4763,Ref#19233,19,0,1,1,92,100,78,1,2.0,1,0,1
4764,Ref#19985,19,1,1,1,84,100,86,2,3.0,1,0,1
